INVOICE_ID,FINAL_AMOUNT,DISCOUNT_AMOUNT,ISSUE_DATE,ISSUE_TIME,ORDER_ID
I028583,0,0,2023-05-27,13:13:31,O013343
I028584,0,0,2015-01-25,16:35:00,O080277
I028585,0,0,2011-06-18,07:50:00,O097882
I028586,0,0,2018-07-11,11:20:35,O024895
I028587,0,0,2024-09-14,15:54:00,O018059
I028588,0,0,2013-06-06,08:12:00,O066205
I028589,0,0,2019-03-26,18:20:44,O069327
I028590,0,0,2013-10-20,13:41:07,O049434
I028591,0,0,2017-11-27,09:24:00,O004822
I028592,0,0,2024-01-03,08:38:00,O047260
I028593,0,0,2024-03-13,06:47:00,O021684
I028594,0,0,2023-01-01,15:54:00,O038847
I028595,0,0,2011-01-29,11:10:12,O049580
I028596,0,0,2020-08-15,18:52:38,O079539
I028597,0,0,2019-09-23,14:27:00,O097693
I028598,0,0,2020-05-09,14:29:53,O064053
I028599,0,0,2019-02-11,15:38:00,O083994
I028600,0,0,2021-09-29,13:06:24,O084120
I028601,0,0,2023-08-20,14:06:00,O077382
I028602,0,0,2018-02-26,15:59:00,O000352
I028603,0,0,2023-11-23,07:22:00,O089276
I028604,0,0,2020-01-13,09:02:45,O014600
I028605,0,0,2011-12-07,16:14:32,O050906
I028606,0,0,2018-11-06,17:40:08,O056049
I028607,0,0,2022-07-14,14:28:00,O009050
I028608,0,0,2020-04-20,09:11:00,O068748
I028609,0,0,2007-04-28,13:56:00,O023399
I028610,0,0,2020-04-05,16:04:00,O044968
I028611,0,0,2024-07-12,11:29:02,O043697
I028612,0,0,2022-03-04,14:36:00,O088891
I028613,0,0,2023-05-20,14:10:00,O000377
I028614,0,0,2021-02-11,11:13:00,O085540
I028615,0,0,2009-03-21,08:07:49,O049216
I028616,0,0,2024-10-05,09:45:00,O015585
I028617,0,0,2020-05-12,14:43:00,O010948
I028618,0,0,2021-10-28,16:57:43,O088686
I028619,0,0,2024-10-28,12:14:47,O064574
I028620,0,0,2021-10-24,15:15:10,O083586
I028621,0,0,2009-01-24,11:00:00,O034770
I028622,0,0,2018-02-23,12:51:00,O024670
I028623,0,0,2022-07-12,08:35:22,O063809
I028624,0,0,2007-07-17,15:36:05,O081997
I028625,0,0,2022-05-14,09:27:00,O073576
I028626,0,0,2022-08-07,12:26:28,O046365
I028627,0,0,2023-07-10,16:10:48,O090623
I028628,0,0,2011-04-11,13:58:00,O041098
I028629,0,0,2021-08-07,16:38:34,O066910
I028630,0,0,2011-03-06,16:27:00,O050478
I028631,0,0,2018-03-29,15:52:00,O073904
I028632,0,0,2024-02-13,16:59:00,O097188
I028633,0,0,2023-05-08,16:26:20,O093496
I028634,0,0,2023-05-30,18:14:15,O077177
I028635,0,0,2023-12-10,11:23:34,O046287
I028636,0,0,2024-09-28,14:05:08,O085615
I028637,0,0,2008-06-13,18:47:20,O013226
I028638,0,0,2024-02-19,07:31:10,O034864
I028639,0,0,2011-06-04,09:23:35,O062049
I028640,0,0,2012-11-09,12:59:21,O095114
I028641,0,0,2023-11-10,06:32:39,O050194
I028642,0,0,2023-12-28,15:23:00,O057291
I028643,0,0,2020-05-23,09:17:00,O008497
I028644,0,0,2022-09-20,07:15:00,O062935
I028645,0,0,2024-04-04,15:41:04,O017696
I028646,0,0,2024-10-18,12:38:00,O030833
I028647,0,0,2007-10-19,09:15:00,O062325
I028648,0,0,2021-08-09,17:38:00,O039949
I028649,0,0,2024-11-09,18:17:01,O068403
I028650,0,0,2019-03-02,06:30:00,O096012
I028651,0,0,2021-09-04,08:26:21,O063162
I028652,0,0,2018-08-06,09:09:00,O031788
I028653,0,0,2010-02-02,18:25:00,O035997
I028654,0,0,2021-10-19,17:35:00,O013298
I028655,0,0,2024-03-30,07:25:00,O063402
I028656,0,0,2004-08-30,17:02:44,O047182
I028657,0,0,2007-03-28,12:22:00,O069201
I028658,0,0,2013-10-30,21:32:00,O072226
I028659,0,0,2015-06-01,19:00:00,O067386
I028660,0,0,2005-12-01,18:12:34,O022144
I028661,0,0,2024-07-27,11:06:57,O036094
I028662,0,0,2022-04-07,13:34:00,O091950
I028663,0,0,2018-07-02,16:14:00,O004821
I028664,0,0,2014-04-30,17:28:36,O046548
I028665,0,0,2023-07-03,11:15:37,O043860
I028666,0,0,2024-10-17,09:38:00,O086578
I028667,0,0,2014-03-02,17:23:00,O091627
I028668,0,0,2005-05-22,14:03:47,O067861
I028669,0,0,2020-12-26,14:41:46,O020350
I028670,0,0,2023-05-14,11:36:45,O015008
I028671,0,0,2021-02-10,15:13:41,O032507
I028672,0,0,2014-03-23,18:05:00,O050488
I028673,0,0,2024-09-15,07:44:08,O011399
I028674,0,0,2019-12-23,17:39:23,O004611
I028675,0,0,2012-12-18,08:20:00,O077583
I028676,0,0,2021-04-04,10:29:00,O092870
I028677,0,0,2024-05-20,15:26:02,O019375
I028678,0,0,2012-05-09,15:03:29,O064343
I028679,0,0,2020-01-05,16:50:00,O079567
I028680,0,0,2010-04-28,11:23:42,O004913
I028681,0,0,2020-01-13,09:02:45,O014600
I028682,0,0,2020-09-08,08:08:00,O003025
I028683,0,0,2024-12-05,15:26:00,O029617
I028684,0,0,2018-01-14,10:56:00,O012193
I028685,0,0,2010-03-08,13:58:24,O041612
I028686,0,0,2017-07-29,08:30:49,O068600
I028687,0,0,2003-09-12,15:23:00,O094937
I028688,0,0,2006-01-12,12:09:00,O084166
I028689,0,0,2023-07-30,11:40:59,O042455
I028690,0,0,2024-11-10,18:00:00,O085123
I028691,0,0,2019-12-18,15:34:18,O061964
I028692,0,0,2024-02-18,16:01:00,O071804
I028693,0,0,2022-10-29,09:24:00,O077642
I028694,0,0,2022-01-28,07:10:00,O051408
I028695,0,0,2020-10-04,12:24:00,O062260
I028696,0,0,2019-04-07,16:25:52,O038398
I028697,0,0,2022-06-21,14:00:53,O061504
I028698,0,0,2004-10-25,15:01:00,O049996
I028699,0,0,2019-07-18,09:27:00,O010957
I028700,0,0,2005-01-06,12:30:23,O049992
I028701,0,0,2013-01-24,17:56:17,O040916
I028702,0,0,2020-03-22,15:50:00,O085997
I028703,0,0,2020-07-28,10:07:00,O094408
I028704,0,0,2022-05-13,06:40:00,O061925
I028705,0,0,2023-04-09,10:43:31,O080856
I028706,0,0,2024-11-15,06:30:20,O023434
I028707,0,0,2000-12-06,12:01:00,O068162
I028708,0,0,2020-06-19,08:33:00,O008216
I028709,0,0,2012-01-22,06:37:00,O075417
I028710,0,0,2023-12-09,13:44:00,O064006
I028711,0,0,2003-06-04,18:28:09,O071289
I028712,0,0,2020-05-13,16:39:35,O071368
I028713,0,0,2024-06-13,14:31:43,O010293
I028714,0,0,2014-10-14,15:59:00,O036083
I028715,0,0,2024-09-22,17:30:16,O084080
I028716,0,0,2024-08-24,07:00:00,O097879
I028717,0,0,2024-08-04,09:04:03,O093494
I028718,0,0,2021-03-16,13:56:44,O023148
I028719,0,0,2011-04-24,18:18:47,O028934
I028720,0,0,2018-01-12,17:55:18,O072830
I028721,0,0,2017-01-02,17:37:00,O083796
I028722,0,0,2022-02-08,12:41:00,O007201
I028723,0,0,2019-09-19,12:55:00,O090198
I028724,0,0,2016-08-12,13:45:26,O051043
I028725,0,0,2017-01-14,11:39:01,O005280
I028726,0,0,2015-03-17,10:57:00,O041490
I028727,0,0,2015-05-07,13:33:00,O050754
I028728,0,0,2021-08-22,13:44:23,O037747
I028729,0,0,2000-05-30,14:50:11,O016572
I028730,0,0,2024-09-18,12:52:32,O046232
I028731,0,0,2019-06-02,17:35:00,O049454
I028732,0,0,2012-02-25,06:30:00,O070402
I028733,0,0,2018-02-12,07:46:00,O067425
I028734,0,0,2024-10-11,16:29:00,O045593
I028735,0,0,2023-09-25,16:14:00,O079645
I028736,0,0,2024-11-18,11:29:00,O013385
I028737,0,0,2019-09-21,14:06:00,O018789
I028738,0,0,2011-05-22,06:34:00,O038217
I028739,0,0,2007-09-23,11:20:40,O032007
I028740,0,0,2020-01-28,08:57:00,O027177
I028741,0,0,2024-09-11,08:36:00,O065559
I028742,0,0,2010-07-31,07:20:00,O059696
I028743,0,0,2009-10-03,12:09:00,O019586
I028744,0,0,2011-10-26,16:05:50,O003211
I028745,0,0,2021-01-24,12:24:00,O052089
I028746,0,0,2022-02-12,08:13:00,O068332
I028747,0,0,2015-04-17,08:22:00,O029585
I028748,0,0,2015-10-25,15:56:32,O079733
I028749,0,0,2024-11-06,10:13:21,O003523
I028750,0,0,2021-06-30,17:28:20,O058698
I028751,0,0,2023-09-12,18:56:03,O043736
I028752,0,0,2024-02-23,17:45:55,O001716
I028753,0,0,2006-05-08,08:19:37,O049248
I028754,0,0,2023-12-18,15:17:00,O053052
I028755,0,0,2009-09-15,06:44:00,O081108
I028756,0,0,2009-03-31,11:13:00,O016109
I028757,0,0,2024-06-07,09:08:09,O008813
I028758,0,0,2006-07-27,11:50:00,O079239
I028759,0,0,2009-10-20,10:27:58,O010174
I028760,0,0,2023-05-19,07:44:00,O027879
I028761,0,0,2016-04-25,12:52:34,O089964
I028762,0,0,2016-11-03,16:10:00,O047331
I028763,0,0,2024-08-16,18:49:51,O069932
I028764,0,0,2021-09-25,16:04:56,O019134
I028765,0,0,2015-03-28,15:32:00,O052677
I028766,0,0,2018-09-08,14:55:49,O078893
I028767,0,0,2019-05-20,18:42:52,O043767
I028768,0,0,2014-12-27,12:10:00,O020916
I028769,0,0,2024-06-11,13:32:30,O045869
I028770,0,0,2009-07-04,08:27:00,O075871
I028771,0,0,2019-01-21,16:56:00,O012577
I028772,0,0,2016-06-14,11:33:15,O050513
I028773,0,0,2020-04-07,09:12:28,O049976
I028774,0,0,2021-09-05,14:30:00,O026099
I028775,0,0,2012-03-11,12:07:21,O039311
I028776,0,0,2024-10-09,16:05:54,O043766
I028777,0,0,2019-12-04,14:22:51,O046207
I028778,0,0,2003-07-22,14:00:09,O010572
I028779,0,0,2017-01-28,11:43:00,O051651
I028780,0,0,2021-02-04,08:49:00,O044728
I028781,0,0,2020-10-20,18:19:22,O059641
I028782,0,0,2022-02-19,06:43:00,O016502
I028783,0,0,2021-04-18,16:40:42,O052023
I028784,0,0,2009-07-21,12:01:40,O022731
I028785,0,0,2021-02-14,07:19:00,O005096
I028786,0,0,2020-03-21,18:47:43,O003807
I028787,0,0,2017-11-07,11:17:00,O093485
I028788,0,0,2019-09-22,13:51:00,O030100
I028789,0,0,2024-07-20,18:28:35,O067284
I028790,0,0,2024-07-24,14:06:52,O090383
I028791,0,0,2024-02-04,07:36:00,O086755
I028792,0,0,2021-01-21,13:50:22,O066543
I028793,0,0,2022-10-25,09:01:00,O083076
I028794,0,0,2017-02-04,10:30:22,O052598
I028795,0,0,2020-01-31,14:19:00,O011397
I028796,0,0,2009-05-20,09:25:00,O081911
I028797,0,0,2021-04-06,18:46:35,O026900
I028798,0,0,2010-05-24,17:28:24,O100834
I028799,0,0,2024-04-12,09:52:00,O070137
I028800,0,0,2022-07-04,13:49:00,O054221
I028801,0,0,2020-09-18,12:27:00,O089115
I028802,0,0,2021-07-11,06:39:00,O095368
I028803,0,0,2012-07-15,12:47:12,O073264
I028804,0,0,2021-03-20,16:36:18,O001809
I028805,0,0,2015-05-22,12:54:39,O074435
I028806,0,0,2022-07-11,17:19:00,O082464
I028807,0,0,2017-08-21,09:42:17,O029944
I028808,0,0,2004-12-14,16:33:34,O093299
I028809,0,0,2023-08-13,06:46:00,O052403
I028810,0,0,2024-04-15,08:23:20,O013903
I028811,0,0,2024-06-24,06:49:00,O046311
I028812,0,0,2022-10-25,14:42:00,O011221
I028813,0,0,2001-08-30,13:57:58,O033977
I028814,0,0,2023-07-15,18:28:23,O081708
I028815,0,0,2023-03-06,16:11:06,O054172
I028816,0,0,2024-01-07,13:04:58,O063790
I028817,0,0,2014-08-16,12:09:57,O093055
I028818,0,0,2024-10-24,07:45:00,O043315
I028819,0,0,2017-11-16,08:27:25,O083446
I028820,0,0,2023-09-09,12:46:43,O066050
I028821,0,0,2015-08-13,18:15:22,O085525
I028822,0,0,2006-11-13,10:59:48,O006538
I028823,0,0,2011-06-05,15:16:00,O031940
I028824,0,0,2010-06-07,11:36:00,O032052
I028825,0,0,2024-07-20,11:06:56,O009226
I028826,0,0,2019-07-19,15:06:00,O043139
I028827,0,0,2020-06-06,13:10:00,O073548
I028828,0,0,2024-08-31,07:09:00,O035075
I028829,0,0,2022-12-23,16:05:00,O003258
I028830,0,0,2013-08-26,13:11:00,O089019
I028831,0,0,2024-04-26,12:44:00,O064138
I028832,0,0,2023-01-02,16:23:49,O008179
I028833,0,0,2022-12-10,15:39:39,O069249
I028834,0,0,2024-05-14,18:23:00,O018456
I028835,0,0,2024-03-20,10:44:00,O030216
I028836,0,0,2024-04-26,14:13:00,O058063
I028837,0,0,2000-09-10,10:34:00,O093167
I028838,0,0,2017-06-25,08:16:00,O088975
I028839,0,0,2015-03-28,13:35:27,O075258
I028840,0,0,2024-07-14,06:41:00,O025475
I028841,0,0,2020-12-29,12:30:00,O003785
I028842,0,0,2018-08-31,07:53:40,O040118
I028843,0,0,2006-05-19,13:16:00,O085703
I028844,0,0,2024-11-17,14:28:00,O098133
I028845,0,0,2024-08-16,13:00:13,O016921
I028846,0,0,2020-09-19,16:14:45,O076154
I028847,0,0,2024-12-02,13:15:00,O070724
I028848,0,0,2007-09-01,11:05:53,O022681
I028849,0,0,2018-01-17,13:46:00,O078030
I028850,0,0,2023-12-09,09:35:00,O014697
I028851,0,0,2019-10-22,11:56:14,O037970
I028852,0,0,2012-12-21,17:51:00,O077980
I028853,0,0,2014-09-16,17:07:25,O045350
I028854,0,0,2014-07-31,06:35:00,O036168
I028855,0,0,2023-05-10,08:53:00,O009072
I028856,0,0,2012-04-21,09:54:00,O082105
I028857,0,0,2024-08-31,10:18:29,O074855
I028858,0,0,2017-04-21,17:34:37,O070679
I028859,0,0,2018-05-11,08:49:00,O083777
I028860,0,0,2019-12-09,16:18:00,O065073
I028861,0,0,2003-12-16,11:30:43,O011427
I028862,0,0,2019-10-06,15:15:27,O068646
I028863,0,0,2023-11-09,14:18:00,O014740
I028864,0,0,2022-02-14,11:46:07,O066823
I028865,0,0,2024-05-10,12:19:41,O046983
I028866,0,0,2022-12-24,08:00:08,O002826
I028867,0,0,2022-12-04,09:45:41,O037498
I028868,0,0,2022-01-12,07:13:01,O099772
I028869,0,0,2010-04-15,17:24:00,O089098
I028870,0,0,2007-02-21,12:18:21,O087875
I028871,0,0,2023-02-05,17:46:00,O012191
I028872,0,0,2002-07-05,15:07:00,O094400
I028873,0,0,2021-06-14,14:42:00,O096274
I028874,0,0,2023-07-16,15:05:00,O030399
I028875,0,0,2013-05-14,15:01:21,O079802
I028876,0,0,2023-09-18,17:07:48,O017932
I028877,0,0,2005-02-11,17:29:26,O064079
I028878,0,0,2020-05-21,10:54:40,O037466
I028879,0,0,2024-07-24,17:57:00,O067579
I028880,0,0,2015-08-31,08:52:49,O069272
I028881,0,0,2011-08-08,15:50:22,O005773
I028882,0,0,2023-11-10,07:18:00,O089354
I028883,0,0,2024-03-07,15:16:00,O049323
I028884,0,0,2022-10-11,10:47:47,O088348
I028885,0,0,2016-11-15,12:44:00,O006155
I028886,0,0,2018-06-09,16:46:30,O029581
I028887,0,0,2024-01-10,11:13:39,O099128
I028888,0,0,2023-03-09,10:41:31,O068920
I028889,0,0,2024-04-21,09:39:00,O036337
I028890,0,0,2020-07-24,08:07:00,O074146
I028891,0,0,2015-01-07,08:45:00,O089218
I028892,0,0,2022-02-22,18:57:00,O066820
I028893,0,0,2023-03-30,18:18:00,O003059
I028894,0,0,2024-07-28,10:25:55,O005664
I028895,0,0,2021-10-11,08:33:00,O081853
I028896,0,0,2019-11-17,07:34:01,O094226
I028897,0,0,2019-11-28,12:06:28,O019708
I028898,0,0,2021-07-03,11:33:29,O005208
I028899,0,0,2008-07-26,09:45:12,O005303
I028900,0,0,2024-04-22,07:28:16,O004747
I028901,0,0,2024-06-23,17:55:32,O046311
I028902,0,0,2003-11-25,08:59:00,O092573
I028903,0,0,2024-07-23,07:17:25,O019102
I028904,0,0,2012-07-31,18:40:00,O091933
I028905,0,0,2018-03-18,13:51:00,O086780
I028906,0,0,2018-07-27,14:39:00,O003752
I028907,0,0,2023-07-05,07:49:00,O076212
I028908,0,0,2006-08-16,07:48:00,O073254
I028909,0,0,2024-07-17,12:52:40,O053136
I028910,0,0,2005-03-20,14:28:18,O024088
I028911,0,0,2024-02-13,18:12:00,O097188
I028912,0,0,2019-07-01,12:31:04,O053624
I028913,0,0,2022-03-09,14:10:00,O041409
I028914,0,0,2023-06-01,10:33:00,O092846
I028915,0,0,2015-07-08,15:10:00,O026263
I028916,0,0,2015-05-30,12:21:39,O096613
I028917,0,0,2024-10-05,09:51:37,O073251
I028918,0,0,2012-08-05,13:37:03,O013285
I028919,0,0,2021-02-23,07:00:00,O067072
I028920,0,0,2013-08-27,12:23:44,O050700
I028921,0,0,2015-08-01,17:53:56,O056786
I028922,0,0,2022-03-06,11:39:42,O010357
I028923,0,0,2012-09-17,06:32:00,O055473
I028924,0,0,2016-03-16,17:51:09,O071638
I028925,0,0,2024-11-19,12:44:43,O040060
I028926,0,0,2022-08-10,09:07:00,O099479
I028927,0,0,2021-06-14,06:35:00,O060635
I028928,0,0,2020-02-13,08:25:00,O070458
I028929,0,0,2024-07-22,08:17:17,O005270
I028930,0,0,2024-11-08,06:45:00,O069084
I028931,0,0,2012-01-23,16:29:02,O027195
I028932,0,0,2003-07-15,06:31:00,O083550
I028933,0,0,2024-04-17,06:36:00,O042101
I028934,0,0,2018-10-16,09:50:00,O085605
I028935,0,0,2023-09-17,11:24:00,O036798
I028936,0,0,2013-08-21,06:43:00,O026668
I028937,0,0,2017-07-09,08:37:00,O065130
I028938,0,0,2024-10-17,06:47:49,O001158
I028939,0,0,2024-07-03,17:41:44,O024989
I028940,0,0,2018-03-14,10:01:00,O005755
I028941,0,0,2024-01-14,17:06:00,O051714
I028942,0,0,2018-12-15,11:10:36,O021109
I028943,0,0,2010-09-19,10:55:00,O014844
I028944,0,0,2009-05-19,07:57:00,O061319
I028945,0,0,2015-01-28,06:38:00,O010298
I028946,0,0,2023-05-18,15:17:31,O085818
I028947,0,0,2006-02-28,15:38:00,O057478
I028948,0,0,2015-12-26,11:53:25,O095823
I028949,0,0,2018-12-28,08:19:44,O056885
I028950,0,0,2022-11-18,13:06:00,O051012
I028951,0,0,2013-11-25,12:06:00,O044535
I028952,0,0,2009-12-03,10:51:00,O038210
I028953,0,0,2010-12-15,08:12:51,O089814
I028954,0,0,2013-06-07,15:06:00,O031091
I028955,0,0,2022-11-23,10:59:00,O035028
I028956,0,0,2014-11-09,14:21:50,O098164
I028957,0,0,2023-04-22,17:05:42,O042479
I028958,0,0,2014-12-17,15:48:00,O045848
I028959,0,0,2014-04-09,11:08:00,O065797
I028960,0,0,2022-11-16,17:14:31,O008348
I028961,0,0,2016-05-29,07:38:00,O045400
I028962,0,0,2022-03-30,15:15:59,O068280
I028963,0,0,2019-11-01,06:35:00,O029547
I028964,0,0,2022-08-19,10:15:36,O068711
I028965,0,0,2022-07-07,10:50:00,O074253
I028966,0,0,2024-09-01,13:13:37,O073516
I028967,0,0,2023-01-06,14:25:44,O040837
I028968,0,0,2015-06-17,16:15:00,O040035
I028969,0,0,2021-05-05,17:45:36,O092807
I028970,0,0,2024-03-07,17:46:29,O093235
I028971,0,0,2018-11-01,11:01:57,O099072
I028972,0,0,2022-01-27,14:05:00,O020264
I028973,0,0,2023-09-17,07:14:00,O097366
I028974,0,0,2023-05-31,09:41:00,O015901
I028975,0,0,2021-07-25,13:45:00,O045604
I028976,0,0,2021-11-06,08:33:00,O047499
I028977,0,0,2016-08-24,08:10:00,O017850
I028978,0,0,2016-09-20,18:14:45,O001654
I028979,0,0,2008-01-24,17:17:46,O036082
I028980,0,0,2024-12-14,11:05:00,O015659
I028981,0,0,2017-08-22,13:25:00,O025723
I028982,0,0,2020-03-05,10:50:00,O014162
I028983,0,0,2020-11-01,09:18:12,O064473
I028984,0,0,2023-12-06,16:24:40,O039176
I028985,0,0,2006-07-25,08:17:00,O078305
I028986,0,0,2018-03-16,14:08:00,O094878
I028987,0,0,2023-07-30,13:43:57,O042307
I028988,0,0,2024-03-11,12:52:00,O058408
I028989,0,0,2022-10-24,15:18:01,O012344
I028990,0,0,2020-03-29,16:25:00,O053609
I028991,0,0,2010-05-09,09:43:00,O073774
I028992,0,0,2024-06-02,11:58:50,O034113
I028993,0,0,2020-05-22,14:08:00,O020744
I028994,0,0,2022-04-02,08:03:00,O038812
I028995,0,0,2020-02-27,11:54:00,O010932
I028996,0,0,2003-10-03,06:36:45,O028002
I028997,0,0,2018-05-24,06:43:00,O020926
I028998,0,0,2016-01-07,10:36:00,O035774
I028999,0,0,2024-03-31,12:54:43,O025088
I029000,0,0,2023-11-10,08:46:00,O010758
I029001,0,0,2017-03-15,09:46:56,O007108
I029002,0,0,2021-02-18,12:13:00,O023453
I029003,0,0,2007-05-20,10:38:00,O046413
I029004,0,0,2022-01-15,12:46:53,O059875
I029005,0,0,2021-02-16,12:45:03,O045242
I029006,0,0,2024-06-08,08:30:32,O027988
I029007,0,0,2019-01-22,07:18:00,O007438
I029008,0,0,2018-02-26,15:27:52,O002450
I029009,0,0,2012-03-03,11:16:00,O071493
I029010,0,0,2023-11-20,12:23:30,O087695
I029011,0,0,2019-12-03,12:41:00,O022317
I029012,0,0,2024-02-21,12:19:00,O029527
I029013,0,0,2010-03-02,18:11:30,O003106
I029014,0,0,2022-11-23,08:44:40,O042490
I029015,0,0,2014-03-18,13:38:16,O076432
I029016,0,0,2015-06-20,12:15:48,O034764
I029017,0,0,2006-05-23,12:01:00,O032817
I029018,0,0,2001-07-24,14:25:00,O082772
I029019,0,0,2006-06-25,14:56:10,O086890
I029020,0,0,2011-11-09,18:53:46,O070725
I029021,0,0,2015-05-12,09:30:20,O010047
I029022,0,0,2024-06-19,06:59:00,O058023
I029023,0,0,2011-12-08,09:50:14,O097997
I029024,0,0,2022-12-11,13:03:00,O099693
I029025,0,0,2019-02-01,17:35:21,O044743
I029026,0,0,2014-01-01,17:13:00,O013084
I029027,0,0,2021-09-10,08:30:16,O021230
I029028,0,0,2020-10-31,14:32:07,O026327
I029029,0,0,2017-11-14,13:53:44,O019984
I029030,0,0,2001-06-03,17:55:45,O073316
I029031,0,0,2006-10-27,13:54:00,O019426
I029032,0,0,2023-01-10,12:35:53,O089652
I029033,0,0,2012-10-13,17:39:44,O052542
I029034,0,0,2012-01-01,17:00:07,O074101
I029035,0,0,2022-08-26,14:55:22,O093092
I029036,0,0,2012-04-28,14:44:00,O009856
I029037,0,0,2004-06-25,17:46:00,O016355
I029038,0,0,2010-03-06,15:01:44,O062739
I029039,0,0,2024-07-06,12:33:40,O095334
I029040,0,0,2018-01-09,12:24:00,O066736
I029041,0,0,2023-06-30,17:13:30,O033710
I029042,0,0,2024-10-22,11:32:00,O090474
I029043,0,0,2023-01-21,12:40:19,O026723
I029044,0,0,2024-06-28,14:27:35,O070786
I029045,0,0,2015-10-07,15:50:05,O008606
I029046,0,0,2022-05-14,14:33:41,O084285
I029047,0,0,2013-04-17,11:21:00,O046099
I029048,0,0,2014-03-03,16:45:38,O097548
I029049,0,0,2014-10-07,08:12:09,O029248
I029050,0,0,2024-11-23,17:24:41,O053061
I029051,0,0,2024-04-14,16:40:48,O014979
I029052,0,0,2018-11-09,10:59:21,O062840
I029053,0,0,2022-03-13,08:41:45,O068574
I029054,0,0,2021-08-09,15:51:04,O060617
I029055,0,0,2023-11-06,15:10:00,O076070
I029056,0,0,2016-06-30,14:52:25,O002571
I029057,0,0,2005-02-11,13:10:00,O012947
I029058,0,0,2021-02-20,14:19:02,O020031
I029059,0,0,2020-03-08,06:38:38,O038130
I029060,0,0,2023-06-17,08:28:00,O004305
I029061,0,0,2012-04-24,10:34:00,O025124
I029062,0,0,2024-04-04,14:36:36,O070194
I029063,0,0,2024-10-19,10:04:00,O012898
I029064,0,0,2020-10-18,11:34:00,O057750
I029065,0,0,2012-12-08,07:54:00,O096715
I029066,0,0,2010-03-15,17:42:14,O055734
I029067,0,0,2024-03-24,17:16:40,O022080
I029068,0,0,2014-04-16,10:06:27,O073782
I029069,0,0,2019-08-04,18:37:00,O094768
I029070,0,0,2000-02-17,08:33:00,O018144
I029071,0,0,2024-10-14,17:18:38,O041547
I029072,0,0,2013-12-10,15:50:40,O082199
I029073,0,0,2022-03-05,10:58:00,O065286
I029074,0,0,2016-02-22,08:18:00,O035821
I029075,0,0,2019-07-12,18:41:58,O026034
I029076,0,0,2022-08-04,16:34:05,O091191
I029077,0,0,2022-10-12,17:32:12,O010279
I029078,0,0,2009-04-10,17:32:00,O080238
I029079,0,0,2017-06-12,15:38:34,O027290
I029080,0,0,2021-09-22,17:27:31,O029447
I029081,0,0,2024-04-05,09:16:02,O032508
I029082,0,0,2024-07-28,18:04:09,O005104
I029083,0,0,2018-11-21,09:48:00,O052427
I029084,0,0,2024-03-19,11:28:00,O099756
I029085,0,0,2002-12-06,12:26:00,O008570
I029086,0,0,2019-08-26,10:07:00,O015037
I029087,0,0,2010-09-13,08:15:40,O080909
I029088,0,0,2011-05-10,06:34:45,O045070
I029089,0,0,2015-01-12,17:06:00,O023284
I029090,0,0,2019-01-02,06:48:53,O018163
I029091,0,0,2012-06-17,10:39:00,O029432
I029092,0,0,2021-12-11,09:24:15,O048501
I029093,0,0,2004-09-25,12:16:00,O095115
I029094,0,0,2018-12-11,08:52:00,O080103
I029095,0,0,2024-05-07,17:49:00,O055114
I029096,0,0,2021-07-15,13:19:00,O097912
I029097,0,0,2018-11-25,14:00:34,O081063
I029098,0,0,2015-08-08,07:43:00,O073100
I029099,0,0,2011-03-16,18:47:54,O068340
I029100,0,0,2002-09-01,16:04:00,O066329
I029101,0,0,2018-06-04,10:18:00,O095993
I029102,0,0,2012-03-28,11:06:33,O025048
I029103,0,0,2005-12-08,14:01:03,O088543
I029104,0,0,2022-11-27,10:17:00,O087516
I029105,0,0,2003-09-27,17:30:38,O001682
I029106,0,0,2016-05-27,07:36:23,O053806
I029107,0,0,2020-10-05,09:57:09,O083582
I029108,0,0,2006-07-14,06:56:00,O094483
I029109,0,0,2018-05-30,10:02:00,O058704
I029110,0,0,2020-05-25,07:31:00,O045347
I029111,0,0,2022-08-22,09:05:17,O035014
I029112,0,0,2017-10-21,17:49:00,O065473
I029113,0,0,2024-05-11,12:24:00,O041910
I029114,0,0,2020-09-27,13:59:56,O099893
I029115,0,0,2023-04-20,17:35:00,O064274
I029116,0,0,2019-11-22,09:49:00,O071026
I029117,0,0,2007-04-14,12:14:00,O052278
I029118,0,0,2018-12-13,08:25:00,O056637
I029119,0,0,2010-06-10,06:54:00,O060531
I029120,0,0,2023-08-11,10:54:58,O072057
I029121,0,0,2010-11-10,14:42:00,O037782
I029122,0,0,2012-03-12,10:43:59,O052174
I029123,0,0,2022-01-21,08:17:10,O067694
I029124,0,0,2023-07-17,17:49:49,O005820
I029125,0,0,2022-02-12,13:42:00,O080556
I029126,0,0,2021-08-18,13:03:47,O096364
I029127,0,0,2018-01-28,08:23:00,O074397
I029128,0,0,2024-02-01,15:00:05,O004178
I029129,0,0,2024-05-07,13:43:48,O015839
I029130,0,0,2016-02-27,18:01:00,O068251
I029131,0,0,2022-02-12,12:29:00,O040394
I029132,0,0,2017-05-27,13:34:00,O042818
I029133,0,0,2021-11-05,09:13:00,O027724
I029134,0,0,2011-10-18,17:36:08,O050260
I029135,0,0,2018-11-11,10:26:00,O028021
I029136,0,0,2005-06-21,18:38:11,O020064
I029137,0,0,2012-05-11,18:30:00,O052648
I029138,0,0,2023-02-09,13:04:00,O048028
I029139,0,0,2022-05-31,06:30:00,O063331
