BRANCH_START_DATE,BRANCH_END_DATE,EMPLOYEE_ID,BRANCH_ID
2021-10-14,,E000779,B009
2023-08-25,,E000780,B006
2024-06-28,,E000781,B008
2019-09-25,2019-09-22,E000782,B013
2023-06-07,,E000783,B012
2024-04-16,,E000784,B009
2022-07-22,,E000785,B004
2020-07-24,2021-08-10,E000786,B009
2022-08-24,,E000787,B005
2018-03-28,,E000788,B005
2015-07-18,2015-11-13,E000789,B008
2021-10-17,,E000790,B007
2023-09-25,,E000791,B010
2017-10-23,2018-02-16,E000792,B008
2024-10-05,,E000793,B003
2023-12-02,,E000794,B008
2024-05-14,,E000795,B010
2020-03-14,2020-07-01,E000796,B001
2021-11-03,2021-12-01,E000797,B006
2018-02-08,,E000798,B007
2022-10-03,,E000799,B015
2023-03-13,2023-04-10,E000800,B011
2018-12-26,,E000801,B010
2020-02-15,,E000802,B015
2020-07-08,,E000803,B013
2022-03-02,,E000804,B009
2019-07-14,2020-06-28,E000805,B002
2023-03-08,,E000806,B011
2022-07-07,2022-06-15,E000807,B001
2019-03-02,2019-09-25,E000808,B005
2024-07-05,,E000809,B015
2023-07-14,,E000810,B015
2020-09-17,,E000811,B013
2022-11-01,,E000812,B009
2023-05-15,,E000813,B004
2020-05-30,2020-05-05,E000814,B001
2017-03-18,2017-08-16,E000815,B011
2024-06-29,,E000816,B001
2021-12-13,2022-02-03,E000817,B009
2019-04-04,2019-07-28,E000818,B006
2023-12-24,,E000819,B014
2015-08-22,2015-10-22,E000820,B003
2015-04-22,2015-04-16,E000821,B003
2023-03-22,,E000822,B011
2020-03-22,2020-04-13,E000823,B010
2019-06-26,2022-07-04,E000824,B013
2024-09-26,,E000825,B005
2023-05-04,2023-06-04,E000826,B009
2017-08-24,2018-01-22,E000827,B008
2023-06-09,2023-06-23,E000828,B011
2018-08-16,,E000829,B002
2021-11-26,2021-12-11,E000830,B001
2021-03-26,2022-03-27,E000831,B003
2022-08-17,,E000832,B015
2017-04-02,2017-04-19,E000833,B004
2023-04-08,,E000834,B012
2018-04-17,,E000835,B001
2023-12-02,,E000836,B009
2018-10-10,2018-10-18,E000837,B012
2024-02-25,,E000838,B001
2021-11-09,,E000839,B007
2019-05-28,,E000840,B013
2020-10-22,2021-03-09,E000841,B008
2022-08-01,2022-08-13,E000842,B015
2019-01-01,,E000843,B005
2020-09-17,2020-10-27,E000844,B012
2021-02-10,,E000845,B008
2016-09-13,2017-02-11,E000846,B009
2018-09-25,2020-03-31,E000847,B015
2019-02-04,2021-08-22,E000848,B005
2023-08-31,,E000849,B008
2019-02-18,2019-02-28,E000850,B001
2024-07-28,,E000851,B014
2022-12-02,,E000852,B012
2017-06-18,,E000853,B004
2023-05-05,,E000854,B008
2022-12-12,,E000855,B009
2016-03-02,2016-02-26,E000856,B003
2021-02-11,,E000857,B001
2021-05-19,2021-07-01,E000858,B001
2021-10-26,2021-10-26,E000859,B008
2018-08-21,,E000860,B012
2021-11-23,,E000861,B001
2023-10-03,,E000862,B009
2022-09-30,2022-11-18,E000863,B004
2022-05-07,2022-05-18,E000864,B012
2021-07-15,2022-10-13,E000865,B003
2021-08-17,2021-08-18,E000866,B009
2024-11-24,,E000867,B003
2018-01-10,2018-01-11,E000868,B015
2015-06-23,2016-09-23,E000869,B013
2021-11-09,,E000870,B009
2024-06-02,,E000871,B008
2024-04-23,,E000872,B015
2022-03-14,,E000873,B010
2018-09-20,2019-05-02,E000874,B003
2016-03-12,2017-10-19,E000875,B004
2019-08-27,2021-02-04,E000876,B012
2017-12-07,2018-02-11,E000877,B006
2018-05-16,,E000878,B002
2020-11-10,2021-01-09,E000879,B005
2021-06-03,,E000880,B006
2024-11-02,,E000881,B012
2019-10-23,2022-05-19,E000882,B011
2022-03-29,,E000883,B003
2024-10-08,,E000884,B015
2017-10-22,2018-02-25,E000885,B003
2022-10-30,2023-01-22,E000886,B002
2022-06-05,,E000887,B010
2024-04-03,,E000888,B008
2015-11-27,2015-12-29,E000889,B007
2022-12-25,2023-02-28,E000890,B007
2020-12-07,2020-12-09,E000891,B013
2022-01-24,2022-03-05,E000892,B010
2021-06-26,,E000893,B015
2019-03-10,,E000894,B003
2021-08-25,2022-02-22,E000895,B001
2018-10-03,,E000896,B011
2018-10-08,2019-02-02,E000897,B004
2019-06-14,2019-08-05,E000898,B007
2022-09-03,2022-09-11,E000899,B011
2022-01-27,2022-03-08,E000900,B007
2016-12-09,2019-01-17,E000901,B005
2020-12-06,2021-01-28,E000902,B010
2024-02-14,,E000903,B011
2020-11-26,2021-05-15,E000904,B014
2024-11-28,,E000905,B015
2021-11-16,,E000906,B006
2017-06-21,,E000907,B008
2020-10-22,,E000908,B015
2016-12-20,2016-12-23,E000909,B011
2019-08-11,,E000910,B009
2019-08-20,2022-02-27,E000911,B014
2019-11-07,2019-12-24,E000912,B010
2018-01-11,,E000913,B012
2021-06-07,2022-07-15,E000914,B003
2020-09-12,2020-09-26,E000915,B013
2018-03-18,2018-05-26,E000916,B012
2021-08-30,,E000917,B005
2021-05-02,,E000918,B010
2019-12-27,2020-02-05,E000919,B004
2021-10-25,2021-10-25,E000920,B002
2023-07-21,,E000921,B015
2019-06-08,2019-06-08,E000922,B012
2021-05-31,2021-10-14,E000923,B013
2018-11-05,2018-11-04,E000924,B003
2023-02-12,2023-09-29,E000925,B015
2023-10-15,,E000926,B012
2022-04-16,2022-02-15,E000927,B009
2020-05-29,2020-07-08,E000928,B004
2021-02-28,,E000929,B015
2020-02-28,2021-02-16,E000930,B003
2020-01-11,,E000931,B008
2022-07-31,2022-06-30,E000932,B007
2018-03-16,2022-08-25,E000933,B004
2023-10-28,,E000934,B003
2017-05-20,2017-05-28,E000935,B011
2021-02-18,,E000936,B002
2023-07-29,,E000937,B006
2016-06-21,2018-05-02,E000938,B014
2021-11-21,,E000939,B002
2022-08-12,2022-09-03,E000940,B008
2018-02-12,2018-04-04,E000941,B013
2015-10-17,2019-08-05,E000942,B011
2017-06-08,2018-04-27,E000943,B012
2024-04-27,,E000944,B009
2019-11-28,2020-01-25,E000945,B004
2020-06-14,,E000946,B010
2017-08-14,2018-03-05,E000947,B011
2021-04-13,,E000948,B006
2022-05-06,,E000949,B009
2024-02-15,,E000950,B006
2021-09-23,,E000951,B003
2022-03-08,,E000952,B005
2017-09-10,2017-11-30,E000953,B003
2016-02-28,2019-11-28,E000954,B015
2022-05-04,2022-08-31,E000955,B011
2015-04-22,2017-12-04,E000956,B002
2017-11-26,2017-12-26,E000957,B007
2020-02-09,,E000958,B001
2020-04-26,2020-04-22,E000959,B012
2023-05-10,,E000960,B003
2024-09-08,,E000961,B012
2021-03-08,2021-04-16,E000962,B010
2019-07-01,2022-04-25,E000963,B015
2023-12-27,,E000964,B002
2017-10-13,2018-07-01,E000965,B001
2019-04-07,,E000966,B014
2022-09-16,,E000967,B012
2022-04-06,2023-04-30,E000968,B002
2020-03-23,,E000969,B015
2022-10-07,,E000970,B005
2023-11-24,,E000971,B013
2019-12-12,2020-09-09,E000972,B002
2017-06-11,2017-06-25,E000973,B012
2021-12-01,2022-01-04,E000974,B005
2022-08-18,,E000975,B008
2020-04-13,,E000976,B001
2022-10-16,2023-03-11,E000977,B007
2020-09-20,2020-09-21,E000978,B006
2022-02-20,2022-02-26,E000979,B008
2021-11-28,2022-07-29,E000980,B006
2021-09-11,2021-11-03,E000981,B001
2021-12-14,,E000982,B014
2022-12-11,,E000983,B007
2016-08-01,2019-02-05,E000984,B006
2023-12-23,,E000985,B004
2018-09-16,,E000986,B012
2020-12-17,2021-11-28,E000987,B002
2023-04-02,,E000988,B015
2021-01-02,2023-04-13,E000989,B008
2018-03-03,2021-03-03,E000990,B001
2019-03-23,2020-01-01,E000991,B003
2020-03-22,,E000992,B015
2024-01-06,,E000993,B008
2024-07-29,,E000994,B014
2023-04-20,2023-06-03,E000995,B011
2022-01-29,,E000996,B015
2022-05-09,,E000997,B009
2024-05-08,,E000998,B015
2022-07-21,2022-07-13,E000999,B009
2015-07-08,2017-03-16,E001000,B014
2018-07-14,2019-12-19,E001001,B011
2020-01-26,2020-09-11,E001002,B012
2022-06-23,,E001003,B011
2023-10-24,,E001004,B011
2024-04-10,,E001005,B014
2020-08-14,,E001006,B005
2016-05-08,2017-09-01,E001007,B004
2021-04-18,,E001008,B010
2019-04-04,2020-03-11,E001009,B011
2017-12-17,2018-04-24,E001010,B015
2020-02-06,,E001011,B010
2022-09-07,2022-10-30,E001012,B006
2020-04-12,,E001013,B008
2016-01-16,,E001014,B009
2022-03-16,2022-07-25,E001015,B002
2024-04-18,,E001016,B001
2020-09-28,2020-10-28,E001017,B015
2021-05-17,,E001018,B011
2024-09-28,,E001019,B010
2022-03-19,,E001020,B006
2023-07-11,,E001021,B006
2019-07-13,2020-08-12,E001022,B001
2020-07-15,2020-07-15,E001023,B005
2019-12-28,2020-07-17,E001024,B001
2017-09-07,2017-08-17,E001025,B005
2022-05-23,2022-05-25,E001026,B005
2020-09-17,2020-12-30,E001027,B007
2023-11-27,,E001028,B010
2024-06-12,,E001029,B005
2021-08-15,,E001030,B009
2021-02-07,,E001031,B002
2022-06-29,2022-09-07,E001032,B004
2021-02-10,2021-02-13,E001033,B015
2017-06-19,,E001034,B011
2018-10-13,2022-01-09,E001035,B006
2023-03-20,,E001036,B006
2016-02-14,,E001037,B002
2020-12-10,2022-03-18,E001038,B005
2024-09-03,,E001039,B005
2024-10-16,,E001040,B005
2023-05-31,,E001041,B008
2023-06-11,,E001042,B012
2020-12-03,,E001043,B007
2016-07-15,2016-07-08,E001044,B013
2022-06-18,2022-06-28,E001045,B014
2021-07-09,,E001046,B012
2023-07-08,,E001047,B007
2019-02-08,2019-03-05,E001048,B011
2021-08-24,2021-08-26,E001049,B010
2021-04-15,2022-04-27,E001050,B005
2023-01-27,2023-04-20,E001051,B001
2019-12-06,,E001052,B014
2023-04-04,,E001053,B005
2016-09-12,,E001054,B006
2021-02-04,,E001055,B008
2023-04-13,,E001056,B012
2021-06-17,2022-11-22,E001057,B003
2020-02-06,2020-03-21,E001058,B009
2022-08-23,2022-10-27,E001059,B014
2024-07-29,,E001060,B008
2023-01-24,2023-04-03,E001061,B009
2018-08-09,2018-04-26,E001062,B001
2021-02-14,2021-04-07,E001063,B012
2018-01-23,,E001064,B006
2021-02-01,2021-02-07,E001065,B005
2022-11-29,2022-12-02,E001066,B002
2023-11-23,,E001067,B012
2024-04-03,,E001068,B005
2019-06-11,2019-11-15,E001069,B010
2023-11-14,,E001070,B011
2017-09-30,,E001071,B012
2022-01-18,2022-03-30,E001072,B007
2023-01-09,2023-01-21,E001073,B012
2016-10-10,2017-08-02,E001074,B012
2018-05-14,2022-07-08,E001075,B012
2023-09-08,,E001076,B012
2019-10-01,2019-07-10,E001077,B013
2018-11-08,,E001078,B014
2017-12-12,2018-06-09,E001079,B008
2017-04-27,,E001080,B001
2018-12-17,2021-03-27,E001081,B003
2024-05-08,,E001082,B001
2019-10-04,,E001083,B001
2019-08-30,2019-10-12,E001084,B013
2024-11-17,,E001085,B007
2022-07-06,,E001086,B002
2020-01-09,2021-12-19,E001087,B015
2017-02-05,2017-09-25,E001088,B006
2024-04-18,,E001089,B001
2022-06-26,,E001090,B010
2022-09-03,,E001091,B006
2024-08-21,,E001092,B010
2024-10-03,,E001093,B014
2021-05-05,2022-09-27,E001094,B009
2022-12-12,2023-01-19,E001095,B013
2022-01-10,2022-03-16,E001096,B009
2020-01-31,2020-01-31,E001097,B005
2024-10-02,,E001098,B003
2022-07-03,,E001099,B001
2018-04-24,2018-04-27,E001100,B005
2022-07-15,,E001101,B013
2022-09-25,,E001102,B012
2024-07-22,,E001103,B001
2016-06-23,2016-09-19,E001104,B010
2021-11-03,2021-11-04,E001105,B007
2021-07-31,2021-10-05,E001106,B015
2020-09-09,,E001107,B013
2020-05-14,2020-04-18,E001108,B007
2019-04-11,,E001109,B009
2022-01-19,,E001110,B010
2024-10-24,,E001111,B008
2024-11-13,,E001112,B003
2022-12-30,2023-06-24,E001113,B010
2021-02-07,2022-01-12,E001114,B011
2016-07-20,,E001115,B006
2015-09-29,2015-10-26,E001116,B008
2017-12-03,,E001117,B012
2019-04-23,2019-05-11,E001118,B004
2016-04-07,2018-06-11,E001119,B005
2023-12-21,,E001120,B007
2015-06-08,2015-03-10,E001121,B009
2024-02-15,,E001122,B011
2020-04-12,2020-08-15,E001123,B004
2022-07-30,2023-03-11,E001124,B006
2020-08-04,2020-09-08,E001125,B005
2021-06-26,2021-07-19,E001126,B002
2017-07-31,2017-10-31,E001127,B013
2021-02-25,2021-12-27,E001128,B001
2023-12-13,,E001129,B010
2023-10-18,,E001130,B013
2019-09-26,,E001131,B010
2020-02-03,2020-02-19,E001132,B002
2020-04-02,,E001133,B011
2018-06-05,,E001134,B004
2023-01-05,,E001135,B006
2020-03-21,2021-04-06,E001136,B008
2022-10-30,2022-11-01,E001137,B002
2022-06-18,2023-03-14,E001138,B002
2021-05-28,2021-11-02,E001139,B005
2023-03-06,,E001140,B001
2021-07-30,2022-03-05,E001141,B013
2022-12-25,,E001142,B006
2023-04-01,,E001143,B006
2022-04-21,,E001144,B015
2021-08-24,,E001145,B002
2017-11-19,2018-02-04,E001146,B004
2020-08-15,,E001147,B012
2020-12-11,2020-12-21,E001148,B006
2018-05-20,,E001149,B002
2022-02-14,2022-07-02,E001150,B004
2024-10-11,,E001151,B002
2018-03-20,2018-03-28,E001152,B012
2023-06-08,2023-07-03,E001153,B002
2016-06-21,2016-11-28,E001154,B013
2024-05-03,,E001155,B009
2023-07-12,,E001156,B008
2022-08-09,2023-05-15,E001157,B008
2022-03-31,2022-04-06,E001158,B015
2024-09-20,,E001159,B005
2020-08-25,2020-08-29,E001160,B009
2022-09-14,2022-12-30,E001161,B009
2024-11-12,,E001162,B012
2020-01-12,2023-05-29,E001163,B005
2023-03-18,,E001164,B005
2024-02-09,,E001165,B011
2020-10-11,2020-09-01,E001166,B014
2020-12-30,,E001167,B005
2018-01-27,,E001168,B013
2018-07-01,,E001169,B008
2017-08-16,2018-09-23,E001170,B007
2016-08-25,2018-07-10,E001171,B013
2020-11-28,,E001172,B004
2023-09-22,,E001173,B003
2022-11-04,,E001174,B004
2019-04-13,,E001175,B013
2022-10-31,,E001176,B002
2018-09-14,2019-01-13,E001177,B010
2020-08-09,2022-03-29,E001178,B010
2018-04-13,2019-08-10,E001179,B011
2017-02-12,2017-11-04,E001180,B010
2022-08-22,2022-11-05,E001181,B014
2021-12-25,,E001182,B010
2024-10-07,,E001183,B005
2023-09-27,,E001184,B010
2022-01-06,,E001185,B013
2018-08-29,2018-12-03,E001186,B004
2016-10-07,2019-10-24,E001187,B003
2023-01-13,,E001188,B008
2019-09-14,2019-09-30,E001189,B002
2023-07-30,,E001190,B005
2022-10-11,2023-04-14,E001191,B003
2024-08-03,,E001192,B012
2021-11-06,2023-03-17,E001193,B006
2023-12-15,,E001194,B001
2020-04-03,2020-06-05,E001195,B012
2019-11-04,,E001196,B006
2023-05-01,,E001197,B003
2023-11-19,,E001198,B012
2016-10-09,2019-03-12,E001199,B012
2019-11-18,,E001200,B014
2021-06-13,,E001201,B011
2022-02-09,2022-09-09,E001202,B015
2020-02-09,,E001203,B007
2020-07-04,2021-09-06,E001204,B012
2021-06-30,2022-08-12,E001205,B001
2023-06-26,,E001206,B014
2020-12-07,,E001207,B014
2021-08-20,,E001208,B010
2020-01-10,2020-02-10,E001209,B008
2019-06-10,2019-05-20,E001210,B007
2021-09-27,,E001211,B004
2019-08-07,2021-09-11,E001212,B014
2021-06-16,2022-06-06,E001213,B003
2023-10-11,,E001214,B006
2020-06-01,2021-09-06,E001215,B014
2023-09-20,,E001216,B005
2016-01-22,,E001217,B009
2019-05-25,2021-07-29,E001218,B013
2024-11-26,,E001219,B015
2021-08-08,,E001220,B008
2016-11-20,2018-06-08,E001221,B015
2023-12-11,,E001222,B011
2017-11-16,2018-12-28,E001223,B009
2021-05-28,2022-03-24,E001224,B009
2022-05-04,2023-08-20,E001225,B013
2018-06-11,2021-05-26,E001226,B005
2023-10-21,,E001227,B005
2018-11-04,2019-02-10,E001228,B003
2021-05-11,,E001229,B015
2020-01-17,,E001230,B007
2020-04-27,,E001231,B004
2020-01-29,,E001232,B001
2020-11-24,2022-04-09,E001233,B003
2018-01-30,,E001234,B011
2020-01-25,2022-01-28,E001235,B009
2017-06-20,,E001236,B011
2024-10-13,,E001237,B002
2024-09-11,,E001238,B006
2017-09-30,2017-10-12,E001239,B010
2019-04-10,,E001240,B010
2018-03-13,2019-07-06,E001241,B013
2023-06-09,,E001242,B001
2021-12-05,,E001243,B014
2020-06-13,2021-06-23,E001244,B007
2022-03-08,,E001245,B012
2024-06-20,,E001246,B003
2018-07-10,,E001247,B012
2023-02-08,,E001248,B002
2019-06-11,,E001249,B010
2022-01-20,2023-02-17,E001250,B005
2022-02-13,2022-02-19,E001251,B009
2019-05-18,,E001252,B003
2022-11-14,,E001253,B009
2015-11-13,2015-06-30,E001254,B015
2021-06-02,2021-08-10,E001255,B010
2015-09-13,2015-09-16,E001256,B010
2021-01-04,,E001257,B014
2020-08-23,2021-03-28,E001258,B013
2020-12-22,2020-12-31,E001259,B009
2015-10-20,2015-10-25,E001260,B013
2021-07-02,,E001261,B009
2020-09-04,2022-06-17,E001262,B008
2019-01-27,,E001263,B009
2022-02-16,2022-04-17,E001264,B010
2023-02-07,,E001265,B014
2024-08-27,,E001266,B009
2019-10-08,,E001267,B007
2024-07-08,,E001268,B010
2023-11-22,,E001269,B010
2020-12-07,,E001270,B001
2022-01-23,2022-02-02,E001271,B009
2021-08-18,,E001272,B003
2021-10-10,2022-02-01,E001273,B013
2021-05-27,2021-06-28,E001274,B005
2019-05-02,2020-02-01,E001275,B010
2022-04-11,,E001276,B005
2023-07-19,,E001277,B014
2016-10-27,,E001278,B002
2022-08-26,2022-10-04,E001279,B007
2024-01-13,,E001280,B006
2020-11-26,,E001281,B009
2018-08-19,,E001282,B008
2021-06-27,2021-07-14,E001283,B015
2019-02-10,,E001284,B015
2017-04-02,2017-04-07,E001285,B011
2020-08-19,,E001286,B014
2020-02-06,,E001287,B007
2019-01-10,2019-11-16,E001288,B007
2019-07-04,2019-06-25,E001289,B010
2024-05-29,,E001290,B001
2016-08-21,2019-12-07,E001291,B012
2020-05-01,,E001292,B015
2020-08-01,2020-09-05,E001293,B003
2017-01-29,2017-01-22,E001294,B009
2022-11-26,2022-12-03,E001295,B013
2022-07-21,,E001296,B012
2023-07-27,,E001297,B012
2022-03-15,2022-08-27,E001298,B005
2023-06-03,,E001299,B004
2021-02-25,2021-03-28,E001300,B003
2019-07-25,2020-08-08,E001301,B009
2017-07-18,2018-08-28,E001302,B003
2022-11-26,,E001303,B013
2023-01-13,,E001304,B013
2023-04-12,2023-06-26,E001305,B008
2016-02-19,2021-09-11,E001306,B002
2020-05-26,2020-06-30,E001307,B001
2022-09-16,2023-01-15,E001308,B005
2020-02-21,,E001309,B015
2021-08-31,,E001310,B013
2020-10-07,2020-10-08,E001311,B014
2023-11-25,,E001312,B001
2021-01-04,2021-04-29,E001313,B008
2022-06-07,2022-07-17,E001314,B013
2018-06-16,2020-08-15,E001315,B012
2020-10-23,2021-11-25,E001316,B003
2022-01-16,2022-06-18,E001317,B004
2023-01-24,,E001318,B008
2023-05-29,,E001319,B009
2020-05-09,,E001320,B006
2024-10-09,,E001321,B002
2020-07-12,2020-04-16,E001322,B013
2024-10-09,,E001323,B013
2021-10-02,2021-10-02,E001324,B009
2022-04-03,,E001325,B001
2023-03-21,2023-06-12,E001326,B015
2021-05-23,,E001327,B010
2018-12-18,2018-12-18,E001328,B006
2020-02-09,2020-11-21,E001329,B012
2020-02-16,,E001330,B004
2020-11-05,2022-01-14,E001331,B003
2020-02-16,2020-12-29,E001332,B003
2020-12-04,2020-12-04,E001333,B002
2024-02-01,,E001334,B005
2022-01-14,,E001335,B007
2019-02-11,2020-09-27,E001336,B004
2019-07-20,2019-11-02,E001337,B008
2023-03-08,,E001338,B006
2022-05-19,,E001339,B009
2020-11-23,,E001340,B003
2019-10-08,2020-07-02,E001341,B013
2023-03-01,,E001342,B007
2022-12-21,,E001343,B015
2022-06-15,,E001344,B001
2022-09-28,,E001345,B009
2020-09-11,,E001346,B011
2019-06-09,,E001347,B007
2023-11-26,,E001348,B007
2021-11-03,2021-12-13,E001349,B014
2022-02-22,,E001350,B011
2018-03-15,2020-01-08,E001351,B013
2023-02-08,,E001352,B014
2023-01-24,,E001353,B008
2022-06-21,,E001354,B010
2020-08-20,2020-11-12,E001355,B001
2017-09-24,,E001356,B003
2020-09-26,,E001357,B010
2020-09-28,,E001358,B004
2021-03-30,2021-02-14,E001359,B014
2019-07-11,2021-12-14,E001360,B012
2023-03-14,2023-04-29,E001361,B006
2017-10-05,,E001362,B015
2021-11-18,,E001363,B013
2020-07-26,2021-03-21,E001364,B004
2015-03-18,2015-11-17,E001365,B002
2018-08-07,2018-09-08,E001366,B014
2023-08-25,,E001367,B015
2020-04-21,2021-02-24,E001368,B012
2022-11-06,2023-01-21,E001369,B011
2024-05-04,,E001370,B012
2021-06-07,,E001371,B010
2023-03-27,,E001372,B012
2024-09-17,,E001373,B005
2024-03-02,,E001374,B004
2021-10-03,2022-06-14,E001375,B015
2024-11-17,,E001376,B004
2023-10-27,,E001377,B004
2023-06-18,,E001378,B014
2018-11-23,2019-06-17,E001379,B009
2022-01-11,2022-10-03,E001380,B002
2022-11-09,2023-01-13,E001381,B006
2024-04-05,,E001382,B015
2021-07-02,,E001383,B012
2023-03-29,,E001384,B006
2018-03-04,,E001385,B011
2018-08-12,2018-03-15,E001386,B002
2015-11-16,2020-04-21,E001387,B008
2023-03-25,,E001388,B006
2023-01-30,,E001389,B006
2023-01-14,2023-02-25,E001390,B011
2021-06-06,,E001391,B001
2021-03-03,2022-06-24,E001392,B009
2020-03-27,,E001393,B012
2016-05-29,2017-06-26,E001394,B012
2023-01-20,2023-05-01,E001395,B015
2022-12-19,,E001396,B002
2021-05-22,2021-08-06,E001397,B012
2021-08-02,2022-05-10,E001398,B010
2023-08-11,,E001399,B002
2021-12-12,,E001400,B003
2017-07-28,,E001401,B014
2020-11-29,2023-01-21,E001402,B015
2021-02-07,,E001403,B006
2020-12-14,2021-01-24,E001404,B005
2021-02-08,,E001405,B012
2016-05-01,2016-05-13,E001406,B004
2022-11-07,2022-11-11,E001407,B010
2022-10-08,,E001408,B004
2018-08-13,2018-09-07,E001409,B001
2020-05-16,,E001410,B014
2022-03-21,,E001411,B008
2022-12-10,,E001412,B006
2017-12-25,,E001413,B003
2023-05-07,,E001414,B002
2019-12-03,2020-11-05,E001415,B012
2017-09-22,2019-03-06,E001416,B007
2022-09-10,2022-09-26,E001417,B006
2023-12-27,,E001418,B005
2024-03-16,,E001419,B002
2015-07-13,2015-07-06,E001420,B005
2020-03-07,,E001421,B012
2019-08-15,2020-05-27,E001422,B009
2022-02-11,,E001423,B005
2016-10-25,,E001424,B003
2021-10-14,,E001425,B012
2020-03-30,,E001426,B014
2015-10-09,2015-10-19,E001427,B001
2020-03-31,,E001428,B014
2020-04-13,2023-05-07,E001429,B011
2021-03-17,2022-05-12,E001430,B009
2019-03-19,2019-06-23,E001431,B013
2024-11-22,,E001432,B003
2023-01-14,2023-04-09,E001433,B013
2024-08-29,,E001434,B009
2022-01-20,2023-01-23,E001435,B002
2016-06-08,2016-06-17,E001436,B014
2021-10-06,,E001437,B007
2015-05-25,2016-02-29,E001438,B004
2015-06-08,2015-05-09,E001439,B011
2019-08-18,,E001440,B003
2021-03-27,2021-03-25,E001441,B013
2018-11-25,2019-03-02,E001442,B005
2024-05-25,,E001443,B009
2016-02-18,,E001444,B001
2023-12-07,2023-12-07,E001445,B011
2022-11-14,,E001446,B010
2022-09-30,2023-04-17,E001447,B008
2021-09-29,2021-06-17,E001448,B009
2021-06-08,,E001449,B013
2018-12-06,2019-02-16,E001450,B015
2022-10-22,,E001451,B007
2021-02-12,,E001452,B010
2018-08-07,,E001453,B006
2022-06-03,,E001454,B008
2018-05-05,2020-07-08,E001455,B004
2020-04-08,2020-06-15,E001456,B001
2022-09-01,2022-10-25,E001457,B011
2021-04-18,2022-02-14,E001458,B012
2017-02-20,2017-03-05,E001459,B003
2019-08-11,,E001460,B004
2015-12-09,,E001461,B013
2020-02-22,2021-07-20,E001462,B002
2019-06-08,,E001463,B007
2022-04-26,2022-07-25,E001464,B010
2024-10-12,,E001465,B008
2020-05-14,2020-06-23,E001466,B009
2024-06-21,,E001467,B004
2021-10-17,2023-02-19,E001468,B010
2022-01-22,,E001469,B007
2018-12-29,2021-11-05,E001470,B012
2024-04-11,,E001471,B008
2020-08-03,2021-09-22,E001472,B010
2022-08-12,,E001473,B011
2019-03-18,2019-06-29,E001474,B001
2021-04-28,,E001475,B009
2022-01-18,2022-01-18,E001476,B008
2020-09-29,,E001477,B008
2023-09-21,,E001478,B011
2015-04-11,2015-04-12,E001479,B009
2019-04-29,2019-04-27,E001480,B002
2023-12-10,,E001481,B007
2017-06-22,,E001482,B007
2024-10-09,,E001483,B006
2024-04-21,,E001484,B005
2019-04-19,,E001485,B001
2018-05-12,2018-04-12,E001486,B013
2021-05-19,2021-05-17,E001487,B010
2020-02-09,2021-09-25,E001488,B006
2021-03-04,,E001489,B011
2022-06-04,,E001490,B010
2015-09-03,2015-07-29,E001491,B015
2024-04-28,,E001492,B002
2022-09-04,2022-10-03,E001493,B005
2021-12-30,,E001494,B013
2023-12-08,,E001495,B015
2018-07-31,,E001496,B004
2023-09-14,,E001497,B006
2023-06-01,,E001498,B012
2018-02-24,,E001499,B012
2022-08-10,2022-09-22,E001500,B001
2021-06-22,2022-08-05,E001501,B010
2019-04-13,2020-07-27,E001502,B009
2023-02-23,2023-05-02,E001503,B014
2021-03-09,2022-12-17,E001504,B004
2021-12-30,,E001505,B005
2019-09-03,2022-11-04,E001506,B015
2018-08-09,,E001507,B006
2021-02-21,2021-02-24,E001508,B010
2018-10-21,,E001509,B008
2019-02-10,,E001510,B007
2021-03-30,2022-09-27,E001511,B007
2021-06-02,,E001512,B015
2020-11-22,2021-08-28,E001513,B005
2016-02-07,,E001514,B004
2021-05-12,,E001515,B001
2020-03-06,2021-05-25,E001516,B009
2023-08-09,,E001517,B014
2020-07-29,2020-07-21,E001518,B004
2018-04-10,2018-09-01,E001519,B007
2018-08-10,,E001520,B010
2019-05-09,2019-07-21,E001521,B007
2018-11-01,2018-11-02,E001522,B006
2015-07-09,2015-07-10,E001523,B005
2023-05-17,,E001524,B015
2024-11-14,,E001525,B005
2021-03-26,2021-06-07,E001526,B002
2017-08-17,2017-08-18,E001527,B014
2022-09-14,,E001528,B007
2016-12-03,2021-06-10,E001529,B013
2021-07-17,,E001530,B010
2023-10-27,,E001531,B008
2019-12-22,,E001532,B014
2024-10-12,,E001533,B008
2023-11-11,2023-11-14,E001534,B007
2022-04-09,,E001535,B011
2023-03-20,,E001536,B010
2017-08-14,2020-03-04,E001537,B010
2017-09-17,2019-08-30,E001538,B002
2022-05-26,2022-05-28,E001539,B012
2024-11-24,,E001540,B006
2016-09-22,2020-12-04,E001541,B012
2022-02-24,2022-03-01,E001542,B014
2022-10-28,2023-01-19,E001543,B011
2019-02-20,2019-12-11,E001544,B002
2023-02-21,,E001545,B004
2023-07-12,,E001546,B015
2022-06-08,2022-10-29,E001547,B004
2024-08-16,,E001548,B010
2021-09-18,2022-01-08,E001549,B005
2023-06-06,,E001550,B001
2023-11-26,,E001551,B015
2017-09-08,2018-06-20,E001552,B012
2023-08-26,2023-10-11,E001553,B009
2021-11-16,,E001554,B008
2021-05-05,,E001555,B006
2023-12-22,,E001556,B014
2023-05-22,,E001557,B014
2016-10-16,2016-11-06,E001558,B008
